"Brand_encoded","age","Model_encoded","Car_Suv_encoded","UsedOrNew_encoded","Transmission_encoded","Kilometres_num","Cylinders","Engine_L","DriveType_encoded","FuelType_encoded","FuelConsumption_num","ColourExtInt_encoded","Location_encoded","BodyType_encoded","Doors_num","Seats_num","Brand_Model_encoded","Price"
39,7,363,35,0,1,98150,4,3,0,2,8,90,169,5,4,7,367,36990
44,8,450,35,0,1,73840,6,3,4,4,8.9,153,368,5,4,5,455,62950
19,5,164,5,0,1,56189,4,2,0,1,7.4,218,360,0,5,5,167,21888
35,8,308,37,0,1,116988,4,2.8,3,2,8.5,272,406,4,4,5,310,44888
35,4,317,35,0,1,48832,4,2.5,4,5,5.6,393,377,5,5,7,320,64990
27,9,330,37,0,1,84841,5,3.2,3,2,8.8,192,282,4,4,5,333,31999
8,27,44,35,0,1,187400,6,3.5,3,1,15,20,169,5,4,7,44,10990
35,7,194,5,0,1,86578,4,1.8,0,5,4.2,219,468,0,5,5,197,29990
33,3,312,61,2,1,534,4,1.5,0,4,5.6,317,485,5,4,5,314,42990
8,7,154,5,0,1,73353,6,3.6,4,1,8.9,142,171,0,5,5,157,23980
25,11,237,35,0,1,92029,4,2.5,0,4,9.3,226,100,5,4,5,240,11995
35,5,343,35,0,1,66795,4,2,0,1,6.5,133,325,5,5,5,346,45990
39,6,309,37,0,1,110535,4,3,2,2,7.7,142,283,4,4,5,311,33940
8,8,41,5,0,1,111156,4,1.6,0,4,6.6,209,148,0,5,5,41,13888
46,6,374,35,0,1,13442,4,2,0,1,5.8,226,521,5,4,5,378,47900
19,15,84,5,0,0,109417,4,1.4,0,1,6.7,192,361,0,5,5,85,7986
43,15,116,35,0,1,123978,6,3,4,2,9.3,133,50,5,4,6,119,17990
31,7,321,35,0,1,95030,4,2,4,4,7.5,111,479,5,4,5,324,27490
35,3,194,5,0,1,924,4,1.8,0,5,4,192,325,0,5,5,197,40990
13,11,254,35,0,1,92691,4,2.2,4,2,7.3,218,305,5,4,7,257,25999
35,5,223,20,0,1,52070,4,2.5,0,5,4.2,201,360,3,4,5,226,37990
13,8,233,35,0,1,92504,4,2,4,2,6.8,271,305,5,4,5,236,29990
31,7,321,35,0,1,58383,4,2,4,4,8.1,226,479,5,4,5,324,39990
48,8,459,35,0,1,49987,4,2,4,2,6,218,193,5,4,7,464,36945
35,6,343,35,0,1,66228,4,2.5,4,5,4.8,133,478,5,5,5,346,44990
43,9,247,20,0,1,65836,4,2,2,4,6,402,425,3,4,5,250,38888
22,6,238,35,0,1,38285,3,1,0,1,6.7,143,182,5,4,5,241,20990
27,3,235,35,0,1,4564,3,1,0,4,5.3,226,346,5,5,5,238,35950
23,10,248,35,0,1,249049,4,2.5,4,1,7.4,192,467,5,4,5,251,15990
20,11,53,5,0,0,143629,3,1.2,0,1,4.6,157,121,0,5,5,53,7990
20,4,251,37,0,1,74614,4,2.4,3,2,8.6,139,325,4,4,5,254,49990
40,11,214,160,0,1,56877,4,2,2,2,4.4,133,139,9,2,4,217,28800
46,12,192,35,0,1,75497,4,2.7,0,1,9.7,221,331,5,4,5,195,27990
8,15,154,37,0,0,242000,8,6,2,1,14.5,88,137,4,2,2,157,15888
13,6,254,35,0,1,65220,4,2.2,4,2,7.5,328,220,5,4,7,257,47990
35,7,223,20,0,1,154507,4,2.5,0,5,4.2,142,174,3,4,5,226,30990
48,8,459,35,0,1,92365,6,3,3,2,7.2,331,479,5,4,5,464,86990
23,5,316,35,0,1,51557,4,2.5,4,1,6.8,192,467,5,4,5,319,38990
27,11,108,13,0,1,170640,4,2,0,2,6.2,272,100,2,4,5,111,12995
35,4,194,5,0,1,51897,4,2,0,1,6,169,377,0,5,5,197,28990
35,8,194,5,0,1,68659,4,1.8,0,5,4.1,142,182,0,5,5,197,27980
39,9,309,37,0,1,122884,4,3,3,2,8.1,218,368,4,2,4,311,34950
35,27,308,37,0,0,248767,4,3,3,2,0,156,100,4,2,3,310,15995
23,13,338,35,0,1,147532,6,3.7,0,1,11,218,100,5,4,7,342,19995
23,18,150,5,0,0,177085,4,2.3,0,4,8.8,153,187,0,5,5,155,5950
27,10,330,37,0,1,259107,5,3.2,3,2,9.2,142,100,4,4,5,333,24995
15,3,177,35,0,1,23044,4,2.5,0,1,7.9,192,495,5,4,5,180,31500
35,8,343,35,0,1,134809,4,2.5,4,1,8.5,142,182,5,4,5,346,25990
13,3,162,5,0,1,5175,4,2,0,1,7.4,142,369,0,5,5,165,34880
42,12,354,35,0,1,88514,4,2,4,4,7.7,202,479,5,4,5,358,23990
23,2,303,162,2,1,2600,4,3,3,2,8,209,467,4,4,5,305,69990
35,17,149,5,0,1,313000,4,1.5,0,5,4.4,130,87,0,5,5,152,10999
23,19,130,20,0,1,153798,4,2.3,0,1,9.3,301,134,3,4,5,134,9990
20,5,242,35,0,1,59996,4,1.5,0,1,7.3,192,279,5,4,5,245,29990
19,7,307,13,0,1,92993,6,3.3,0,1,11.6,90,242,2,4,8,309,31980
27,7,330,37,0,1,52035,4,2.2,2,2,7.8,192,220,4,4,5,333,32950
27,3,240,35,0,1,4403,4,2,4,4,8.6,219,346,5,4,5,243,42950
31,10,128,5,0,0,84475,4,1.2,0,4,4.9,202,163,0,5,5,131,13990
19,7,164,20,0,1,19158,4,2,0,1,7.1,157,182,3,4,5,167,25990
20,6,212,35,0,1,51446,4,2.4,0,1,7.2,139,479,5,4,7,215,31990
13,7,162,5,0,1,86622,4,2,0,1,7.4,79,163,0,4,5,165,21990
35,4,194,5,0,1,37637,4,2,0,1,6,218,358,0,5,5,197,28990
13,8,254,35,0,1,59804,6,3.3,0,1,10.5,272,360,5,4,7,257,31990
8,15,154,13,0,1,143690,6,3.6,2,1,10.3,157,191,2,4,5,157,13990
13,8,233,35,0,1,98438,4,1.6,4,1,7.7,240,221,5,4,5,236,26990
15,6,334,5,0,1,41289,NA,NA,0,6,0,219,163,0,5,5,337,47995
25,22,13,5,0,1,102701,6,2.9,0,4,11.5,133,109,0,5,5,13,6990
13,9,233,35,0,1,126285,4,2,4,2,6.8,226,466,5,4,5,236,26990
39,7,309,37,0,1,325685,4,3,2,2,7.7,192,148,4,4,5,311,19888
42,2,436,150,2,1,1002,6,3,4,5,7,218,479,5,4,5,441,129990
31,19,431,19,0,1,322043,6,3.2,0,4,12.9,209,16,1,4,7,436,9999
13,8,111,13,0,1,134645,4,2,0,1,7.5,133,361,2,4,5,114,21983
11,15,43,5,0,0,114350,3,1,0,4,4.8,192,174,0,5,4,43,7990
37,6,281,35,0,1,40042,6,3.6,3,4,10,209,495,5,4,5,339,49888
19,7,190,35,0,1,87559,4,2,4,2,6.4,142,182,5,4,5,193,27990
13,15,162,5,0,1,183501,4,2,0,1,7.6,272,134,0,5,5,165,9990
8,7,69,35,0,1,118000,4,2.2,4,2,8.1,130,479,5,4,7,70,18999
15,10,314,35,0,1,74061,4,3,3,2,11.8,192,325,5,4,7,317,49990
27,9,124,5,0,1,43397,4,1.5,0,1,6.2,79,325,0,5,5,127,21990
8,12,230,35,0,1,180337,4,2.8,3,2,9.4,133,108,5,4,7,229,27990
13,12,121,5,0,1,109453,4,1.6,0,1,6.4,139,182,0,3,4,124,18990
35,6,343,35,0,1,45718,4,2,0,1,6.5,133,412,5,5,5,346,40888
27,7,108,5,0,1,77118,4,2,0,2,5.1,120,242,0,5,5,111,21990
35,4,343,35,0,1,26922,4,2.5,4,5,4.8,393,360,5,5,5,346,64990
13,3,162,5,0,0,2453,4,2,0,4,8.5,272,360,0,5,5,165,57990
16,18,141,5,0,0,165664,4,2,4,4,8.9,180,291,0,5,5,144,9980
20,7,169,35,0,1,78472,4,2,0,1,7.6,272,305,5,4,5,172,23590
38,8,348,35,0,1,61870,5,2.4,4,2,6.9,130,98,5,4,5,351,33777
23,6,248,35,0,1,48400,4,2,0,1,6.9,157,466,5,4,5,251,33990
8,6,154,5,0,1,108590,6,3.6,4,1,8.9,142,242,0,5,5,157,22990
35,3,343,35,0,1,16180,4,2.5,4,5,4.8,392,360,5,5,5,346,64490
23,4,100,5,0,1,4835,4,1.5,0,1,5.2,139,479,0,5,5,102,29990
35,6,308,37,0,1,90231,4,2.8,3,2,7.6,353,360,4,2,4,310,55990
31,17,250,20,0,1,172671,4,2,0,2,6.6,29,42,3,4,5,253,7420
19,3,164,5,0,1,4451,4,2,0,1,7.4,218,360,0,5,5,167,32990
42,5,295,35,0,1,62355,4,1.4,0,4,5.6,218,521,5,4,5,297,37500
35,7,343,35,0,1,93914,4,2.2,4,2,6.5,100,242,5,4,5,346,30990
49,10,482,20,0,1,59521,8,6.2,2,4,15,272,444,3,4,5,486,119888
13,8,254,35,0,1,62546,6,3.3,0,1,10.5,192,466,5,4,7,257,29990
27,8,330,37,0,1,170918,5,3.2,3,2,8.8,142,242,4,4,5,333,28990
25,13,237,35,0,1,80673,4,2.5,4,4,9.5,202,100,5,4,5,240,13800
19,10,307,13,0,1,173700,4,2.2,0,2,7.7,111,162,2,4,8,309,27990
35,7,317,35,0,1,79734,6,3.5,0,1,9.1,192,325,5,4,7,320,42990
23,4,316,35,0,1,24014,4,2.5,0,1,6.6,157,490,5,4,5,319,37990
35,4,317,35,0,1,62178,4,2.5,4,5,5.6,218,468,5,5,7,320,64490
13,7,254,35,0,1,116019,4,2.2,4,2,7.5,72,242,5,4,7,257,31990
22,4,119,5,0,1,33955,4,1.5,0,4,6.7,164,137,0,5,5,122,14800
8,8,277,35,0,1,168096,4,2.8,3,2,8.6,142,444,5,4,7,280,33888
48,5,459,35,0,1,42012,6,3,4,5,8,485,479,5,5,5,464,138000
35,9,223,20,0,1,98122,4,2.5,0,1,7.9,142,174,3,4,5,226,20980
19,8,307,13,0,1,42680,4,2.2,0,2,7.7,272,399,2,4,8,309,43530
8,13,41,5,0,1,144076,4,1.6,0,1,6.7,218,100,0,5,5,41,11995
27,8,90,35,0,1,32401,4,1.5,0,4,6.5,133,230,5,4,5,91,17888
23,9,303,37,0,0,68577,5,3.2,3,2,8.9,192,479,4,4,4,305,40990
19,7,307,13,0,1,57553,6,3.3,0,1,11.6,90,444,2,4,8,309,38888
19,17,84,5,0,0,255250,4,1.6,0,1,6.9,157,3,0,5,5,85,2999
35,6,343,35,0,1,57902,4,2,0,1,6.5,269,522,5,5,5,346,39999
35,8,194,5,0,1,65903,4,1.8,0,5,4.1,142,182,0,5,5,197,26980
15,9,205,37,0,0,83161,4,2.3,3,2,6.6,142,444,4,4,5,208,29990
27,9,108,13,0,1,88969,4,2,0,2,5.3,219,193,2,4,5,111,22890
30,9,186,5,0,1,58420,4,2,1,4,5.8,272,521,0,2,4,189,35900
23,17,150,5,0,0,162895,4,2.5,0,4,8.6,202,257,0,5,5,155,10950
35,18,455,35,0,1,350465,8,4.7,3,1,16.4,90,261,5,4,8,460,29999
15,7,205,37,0,1,135419,4,2.3,0,2,6.8,142,182,4,4,5,208,29990
39,8,309,37,0,1,199879,4,3,2,2,7.5,192,100,4,2,2,311,19800
37,10,389,35,0,1,152274,6,3.6,3,1,11.7,157,220,5,4,5,393,36950
35,6,223,20,0,1,9609,4,2.5,0,5,4.2,218,198,3,4,5,226,41000
27,13,104,20,0,1,134455,4,2,2,1,8.5,133,242,3,4,5,106,14990
35,7,343,35,0,1,125307,4,2.5,4,1,8.5,218,197,5,4,5,346,29800
22,3,227,150,1,1,30,3,1.3,0,1,7.3,157,479,5,5,5,231,31690
13,9,197,19,0,1,180816,4,2.5,2,2,8.8,111,134,1,4,3,200,22995
27,8,434,160,0,1,67461,8,5,2,4,12.6,218,468,9,2,4,439,54990
8,7,277,35,0,1,165614,4,2.8,3,2,8.6,142,216,5,4,7,280,29990
35,6,455,35,0,1,104589,8,4.5,3,2,9.5,272,468,5,4,7,460,103990
15,10,210,35,0,1,92834,4,2,0,1,6.9,202,479,5,4,5,213,20390
48,13,459,35,0,1,234933,4,2.2,4,2,6.5,202,282,5,5,5,464,21990
35,7,152,5,0,1,75844,4,1.3,0,1,6.4,62,377,0,5,5,154,18990
31,3,321,172,2,1,135,4,2,4,4,8.8,219,517,5,4,5,324,82450
35,5,194,5,0,1,16240,4,2,0,1,6,192,412,0,5,5,197,38990
27,2,395,35,0,1,24,6,3,3,2,8.5,272,377,5,4,7,399,93990
13,5,162,5,0,1,58119,4,2,0,1,7.4,218,377,0,4,5,165,21888
43,9,273,20,0,1,112092,4,1.6,0,4,5.7,192,295,3,4,5,276,34888
27,8,330,37,0,1,219442,4,2.2,2,2,7.5,142,100,4,4,5,333,29995
31,7,128,5,0,1,31137,3,1,0,4,5,192,139,0,5,5,131,19800
31,11,250,13,0,1,108186,4,2,0,2,5.4,180,291,2,4,5,253,17980
27,6,330,37,0,1,169188,5,3.2,2,2,8.2,139,227,4,4,5,333,35950
22,3,119,5,0,1,17011,4,1.5,0,4,6.7,164,230,0,5,5,122,17888
23,8,150,20,0,1,64901,4,2.5,0,1,6.6,153,198,3,4,5,155,30990
35,21,317,35,0,1,299414,6,3.3,3,1,12.3,139,100,5,4,7,320,8995
23,11,100,5,0,0,63019,4,1.5,0,1,5.4,38,410,0,5,5,102,12990
19,8,307,13,0,1,131301,6,3.3,0,1,11.6,133,479,2,4,8,309,26888
13,11,111,20,0,1,159353,4,2,0,1,7.5,180,152,3,4,5,114,13990
35,6,308,37,0,1,129084,4,2.8,3,2,8.5,209,330,4,4,5,310,53990
11,6,203,35,0,1,121759,4,1.6,0,1,6.2,192,100,5,4,5,206,21995
35,12,455,35,0,1,184560,8,4.5,3,2,10.3,90,479,5,4,8,460,64850
31,6,209,5,0,1,54887,4,1.4,0,4,5.4,226,517,0,5,5,212,33888
20,8,251,37,0,1,172000,4,2.4,3,2,7.6,192,413,4,4,5,254,32975
35,13,455,37,0,0,286104,8,4.5,3,2,11.5,142,187,4,2,3,460,52880
35,9,455,37,0,0,127440,8,4.5,3,2,11.5,142,374,4,2,3,460,71990
31,3,412,172,2,1,1855,6,3,4,2,6.8,456,517,5,4,5,416,88990
27,3,240,35,0,1,11529,4,2,4,4,8.6,202,372,5,4,5,243,39800
35,6,455,35,0,1,75001,4,2.8,3,2,8,218,468,5,4,7,460,72990
35,14,216,19,0,1,163866,4,3,2,2,8,90,134,1,4,3,219,24999
15,10,45,20,0,1,186037,4,1.8,0,1,6.7,133,210,3,4,5,45,7865
40,13,135,5,0,1,177411,4,2,2,4,6.4,209,229,0,5,5,138,15990
35,7,308,37,0,1,69968,4,2.8,3,2,8.5,192,413,4,4,5,310,52975
42,8,371,35,0,1,92876,4,2,4,2,5.5,218,246,5,4,5,375,39888
13,3,207,35,0,1,1387,4,1.6,0,1,7.2,192,410,5,4,5,210,26990
35,6,308,37,0,1,92608,4,2.8,3,2,8.5,235,373,4,4,5,310,49290
11,6,138,5,0,1,105783,4,1.2,0,1,4.8,153,100,0,5,5,141,19880
13,5,254,35,0,1,52731,4,2.2,4,2,7.5,330,449,5,4,7,257,47450
15,17,26,5,0,0,97770,4,1.8,0,1,7.6,90,218,0,5,5,26,8990
27,19,124,20,0,1,99249,4,2,0,1,8,120,152,3,4,5,127,9990
31,3,321,172,2,1,1263,4,2,4,4,7.7,218,517,5,4,5,324,54990
8,10,230,35,0,1,186710,4,2.8,3,2,9.4,153,291,5,4,7,229,24980
35,8,308,37,0,0,62408,4,2.8,3,2,7.6,192,484,4,4,5,310,61988
35,7,223,20,0,1,24814,6,3.5,0,1,8.7,157,291,3,4,5,226,39700
42,3,295,35,0,1,3191,4,1.5,0,4,5.2,180,486,5,4,5,297,48880
35,2,194,5,0,1,22,4,2,0,1,6,192,410,0,5,5,197,36989
30,9,186,5,0,1,69904,4,2,0,4,5.5,370,372,0,3,4,189,27999
39,15,309,37,0,0,183000,4,3,2,2,8.1,226,115,4,4,5,311,16990
13,5,231,35,0,1,5212,4,2,0,1,7.2,192,152,5,4,5,234,27990
15,15,48,35,0,1,144952,4,2,0,1,8.3,202,187,5,4,5,48,14913
27,13,330,37,0,1,299625,5,3.2,3,2,9.2,133,139,4,4,5,333,17800
15,8,177,35,0,0,74906,4,2,0,1,8.2,272,284,5,4,5,180,20980
15,13,177,35,0,1,232063,4,2,0,1,8.4,226,218,5,4,5,180,12990
35,4,279,19,0,1,59893,4,2.8,2,2,8.4,142,225,1,5,2,282,60995
13,8,231,35,0,1,82328,4,1.6,4,1,6.7,143,139,5,4,5,234,27800
35,2,194,5,0,1,10,4,2,0,1,6,192,152,0,5,5,197,37363
27,11,330,37,0,0,195534,4,2.2,2,2,7.6,209,100,4,2,2,333,22990
43,8,273,20,0,1,16828,4,1.6,0,4,5.6,219,484,3,4,5,276,47990
15,12,170,35,0,1,176650,4,1.6,4,4,7.4,272,23,5,4,5,173,12990
8,12,154,20,0,1,146555,6,3.6,2,0,12.3,218,218,3,4,5,157,19990
13,10,233,35,0,1,79956,4,2,0,1,7.9,133,333,5,4,5,236,23814
31,7,352,37,0,1,144345,6,3,3,2,7.8,218,443,4,4,5,355,36990
20,9,292,35,0,1,164351,4,2.4,3,2,8,209,139,5,4,5,294,31800
15,18,26,5,0,1,98453,4,1.8,0,1,7.8,133,27,0,5,5,26,9990
59,17,565,159,0,1,14788,8,4.3,2,4,18.3,202,472,8,2,2,570,329900
37,7,234,35,0,1,60800,4,2.4,3,1,9.7,192,372,5,4,5,237,25500
31,6,128,5,0,1,69985,3,1,0,4,5,111,267,0,5,5,131,19990
35,7,194,5,0,1,85582,4,1.8,0,5,4.2,192,412,0,5,5,197,28990
35,4,223,20,0,1,54861,4,2.5,0,5,4.5,154,378,3,4,5,226,44990
23,6,338,35,0,1,51519,4,2.5,4,1,8.8,192,359,5,4,7,342,39990
23,10,189,35,0,0,157845,4,2,0,1,6.3,219,133,5,4,5,192,15990
27,3,330,37,0,1,9003,4,2,2,2,7.3,133,372,4,4,5,333,47350
11,4,153,35,0,1,15242,4,1.2,0,4,4.9,68,469,5,4,5,156,20888
35,15,216,19,0,1,188759,4,3,2,2,8.8,218,166,1,4,3,219,23995
15,5,177,35,0,1,27042,4,2.5,0,1,7.9,192,504,5,4,5,180,31888
35,9,279,19,0,1,161458,4,2.7,2,1,9.8,192,134,1,4,2,282,29999
15,13,205,37,0,0,214392,4,2.5,3,2,9.8,142,25,4,4,5,208,13990
20,4,169,35,0,1,66663,4,2,0,1,7.6,192,342,5,4,5,172,24888
35,8,223,20,0,1,91931,4,2.5,0,1,7.9,192,378,3,4,5,226,23990
23,16,338,35,0,1,220139,6,3.7,3,1,13,202,27,5,4,7,342,10990
23,15,46,35,0,1,179158,4,2.5,0,1,9.4,192,187,5,4,5,46,11913
35,10,194,5,0,1,84674,4,1.8,0,1,6.6,192,354,0,5,5,197,19350
42,3,229,20,0,1,4142,4,1.5,0,4,4.9,218,486,3,4,5,233,47880
23,10,100,5,0,0,75957,4,1.5,0,1,5.4,130,330,0,5,5,102,15990
27,12,81,35,0,1,156930,6,2.7,4,2,9,209,80,5,4,7,82,17995
13,11,162,5,0,1,161705,4,1.8,0,1,7.1,157,187,0,5,5,165,12413
13,9,77,5,0,1,69961,4,1.4,0,1,6.2,157,187,0,5,5,78,16990
13,6,162,5,0,0,34410,4,2,0,4,8,226,328,0,5,5,165,42990
8,11,69,35,0,1,223031,4,2.4,0,1,9,153,100,5,4,7,70,10995
13,15,93,35,0,1,207512,4,2,4,2,7.5,190,361,5,4,5,94,12983
16,5,173,35,0,1,52304,4,2.5,4,1,7.4,157,279,5,4,5,176,30990
20,10,251,37,0,0,130847,4,2.5,3,2,8.1,142,399,4,4,5,254,23999
39,9,309,37,0,1,178562,4,3,2,2,7.9,142,127,4,4,5,311,21995
35,4,194,5,0,1,42202,4,1.8,0,5,4.2,219,458,0,5,5,197,36990
42,6,354,35,0,1,54143,4,1.4,0,4,7.2,272,291,5,4,5,358,42980
42,3,354,35,0,1,13000,4,1.4,0,4,7.3,218,544,5,4,5,358,62890
27,3,330,37,0,1,6254,4,2,2,2,7.3,192,372,4,4,5,333,49990
35,9,308,37,0,1,83178,4,2.7,2,1,10.4,192,511,4,4,5,310,29888
16,3,224,35,0,1,5169,4,2.5,4,1,7.3,218,372,5,4,5,227,45999
19,15,276,35,0,1,153517,4,2.2,4,2,7.4,157,187,5,4,7,279,15413
12,12,219,35,0,0,150628,4,2,2,1,7.8,139,246,5,4,5,222,16890
20,11,292,35,0,1,120521,4,3.2,3,2,9,226,361,5,4,7,294,37986
46,14,136,20,0,1,150679,6,2.5,2,4,9.1,226,493,3,4,5,139,17999
35,11,455,35,0,1,135012,4,3,3,2,8.5,192,267,5,4,7,460,44999
35,14,223,20,0,1,36100,4,2.4,0,1,8.8,100,162,3,4,5,226,17990
35,20,30,13,0,1,217000,4,2.4,0,1,9.2,54,32,2,4,7,30,7890
15,18,205,37,0,1,206477,6,4,3,1,14,192,246,4,4,5,208,15998
37,6,281,35,0,1,105717,6,3,3,2,7.5,192,372,5,4,5,339,44500
16,10,347,20,0,1,133300,4,2,4,4,8.6,192,333,3,4,5,350,28745
31,12,250,20,0,1,90263,4,1.8,0,4,7.2,209,187,3,4,5,253,14413
8,10,154,20,0,1,131820,6,3.6,2,1,9.5,202,291,3,4,5,157,27770
27,14,81,35,0,1,281393,6,4,2,1,10.6,202,6,5,4,5,82,6990
23,12,248,35,0,1,143966,4,2.2,4,2,5.7,202,187,5,4,5,251,17913
15,11,170,35,0,0,104632,4,1.6,0,4,6.9,90,221,5,4,5,173,14990
19,6,307,13,0,1,81254,6,3.3,0,1,10.8,218,291,2,4,8,309,30980
27,8,330,37,0,0,149985,5,3.2,3,2,8.3,192,304,4,4,4,333,32995
25,11,147,19,0,0,118732,4,1.5,0,2,5.2,192,413,1,4,2,150,17975
8,10,69,35,0,1,133170,4,2.4,0,1,9,272,43,5,4,7,70,12999
12,10,219,35,0,1,88299,4,2,0,1,7.7,157,152,5,4,5,222,24990
23,2,338,126,1,1,7,4,2.5,0,1,8.4,326,466,5,4,7,342,59988
20,12,251,37,0,0,127960,4,2.4,2,1,10.9,142,218,4,2,3,254,14990
31,12,321,35,0,1,130142,4,1.4,0,4,7.3,133,187,5,4,5,324,14913
19,10,307,13,0,1,177871,4,2.2,0,2,7.7,202,218,2,4,8,309,18990
27,5,240,35,0,1,52842,4,2,4,4,8.6,202,410,5,4,5,243,36450
43,6,267,20,0,1,88683,4,2,2,1,7,192,472,3,4,5,270,49990
35,8,152,5,0,1,22842,4,1.3,0,1,6.4,133,511,0,5,5,154,24888
27,17,42,5,0,0,126020,4,1.6,0,4,6.6,130,100,0,5,5,42,4995
20,11,251,37,0,0,168346,4,2.5,3,2,8.3,226,291,4,4,5,254,24980
42,9,354,35,0,1,146001,4,1.4,0,4,5.9,209,139,5,4,5,358,21800
20,5,169,35,0,1,60529,4,2.4,0,1,7.9,197,246,5,4,5,172,34990
13,7,162,5,0,1,28601,4,2,0,1,7.4,180,216,0,4,5,165,24990
43,7,320,5,0,1,84626,4,1.3,0,4,5.7,180,484,0,5,5,323,39990
27,15,108,5,0,1,185000,4,2,0,2,6.2,157,32,0,5,5,111,10299
13,16,16,5,0,0,122091,4,1.6,0,1,6.2,139,27,0,5,5,16,6990
15,10,226,35,0,1,125366,6,3.5,0,4,9.9,192,372,5,4,7,230,19990
11,8,203,35,0,1,116179,4,1.4,0,1,5.9,218,287,5,4,5,206,22990
42,9,353,20,0,1,122811,4,2,4,4,6.9,202,406,3,4,5,356,36950
8,11,41,5,0,1,103598,4,1.2,0,1,5.8,192,187,0,5,5,41,11990
19,5,164,5,0,1,42967,4,1.6,0,1,6.8,218,544,0,5,5,167,28388
16,20,141,20,0,0,130325,4,2,4,4,13,238,398,3,4,5,144,39990
15,19,205,37,0,0,174044,4,2.5,3,2,9.8,202,187,4,4,5,208,26913
38,5,322,20,0,1,33276,4,2,4,4,7.3,218,504,3,4,5,325,44990
16,4,141,5,0,1,16786,4,2,4,1,7.2,218,372,0,5,5,144,32999
16,11,141,5,0,0,77618,4,2,4,1,7.1,202,197,0,5,5,144,14800
20,16,71,5,0,1,179475,4,2,0,1,8.3,157,139,0,5,5,72,7800
10,4,270,35,0,1,35251,4,1.6,0,4,7.3,82,291,5,4,5,273,35971
37,11,281,35,0,1,188692,6,3.6,3,4,10.4,192,163,5,4,5,339,18999
16,19,141,20,0,0,193361,4,2.5,4,1,10.9,90,406,3,4,5,144,17888
43,6,464,159,0,1,13720,4,2,2,4,6.2,218,484,8,2,2,469,69990
43,10,267,20,0,1,58051,4,2,2,4,6,236,496,3,4,5,270,39900
40,13,241,35,0,1,122382,4,2,4,2,5.4,133,163,5,4,5,244,12999
20,8,251,37,0,1,157509,4,2.4,3,2,7.6,192,484,4,4,5,254,31369
15,9,205,37,0,1,29027,4,2.3,3,2,7,202,291,4,4,5,208,44771
48,12,459,35,0,1,160007,6,3,3,2,9.3,130,210,5,4,7,464,31888
33,7,296,13,0,1,126100,4,2,0,4,6.4,130,210,2,4,5,298,22888
25,11,261,13,0,1,103000,4,1.2,0,4,5.6,130,220,2,4,5,264,13900
43,7,539,20,0,1,45432,8,3,2,4,8.4,226,449,3,4,5,544,127829
43,4,488,35,0,1,4730,NA,NA,0,6,0,272,504,5,4,5,492,85800
35,5,283,35,0,1,21125,4,1.2,0,4,6.4,164,187,5,4,5,285,32990
16,17,173,35,0,0,244871,4,2.5,4,4,10.5,170,152,5,4,5,176,13990
43,5,501,35,0,1,76186,4,2,4,2,6.9,192,139,5,4,5,505,98800
52,3,505,37,0,1,32839,8,5.7,3,4,12.2,192,361,4,4,5,509,96986
8,11,230,37,0,0,226543,4,2.8,2,2,7.6,192,100,4,4,5,229,19990
23,7,100,5,0,1,62700,4,1.5,0,1,5.5,72,162,0,5,5,102,17990
31,13,321,35,0,1,156654,4,2,4,4,8.8,202,187,5,4,5,324,13913
31,8,209,5,0,1,54128,4,1.4,0,4,5.4,272,496,0,5,5,212,24490
35,12,343,35,0,1,205094,4,2.5,4,1,8.5,192,187,5,4,5,346,16913
35,3,317,35,0,1,21053,6,3.5,0,4,8.7,157,469,5,5,7,320,52995
35,15,152,5,0,1,193500,4,1.3,0,1,6.5,157,7,0,5,5,154,8990
8,8,113,35,0,1,65569,4,1.4,0,1,6.9,157,279,5,4,5,116,18999
19,11,164,5,0,1,115220,4,1.8,0,1,7.1,133,361,0,5,5,167,15986
13,12,93,35,0,1,225535,4,2,4,2,7.5,133,139,5,4,5,94,11800
15,14,314,37,0,0,285237,4,3,3,2,12.5,192,187,4,2,3,317,19413
35,4,455,35,0,1,42994,4,2.8,3,2,7.9,133,330,5,4,7,460,78990
18,13,65,35,0,0,119412,4,2.2,4,2,7.6,209,260,5,4,7,66,12990
13,9,254,35,0,1,79971,4,2.4,4,1,9.4,152,406,5,4,7,257,28990
27,13,108,13,0,1,117248,4,2,0,2,6.2,192,139,2,4,5,111,8800
35,8,223,20,0,1,73187,4,2.5,0,5,5.2,142,187,3,4,5,226,32990
15,11,205,37,0,0,191000,4,2.5,3,2,9.2,142,94,4,4,5,208,14990
42,8,354,35,0,1,56100,4,2,4,4,6.7,226,486,5,4,5,358,34880
23,6,189,35,0,0,119269,4,2,0,1,6.6,226,361,5,4,5,192,20986
35,3,308,37,0,1,43502,4,2.8,3,2,7.9,192,484,4,4,5,310,59988
8,31,154,37,0,1,241870,8,5,2,1,15,157,260,4,2,3,157,29990
31,6,321,35,0,1,61853,4,2,4,4,8.1,180,443,5,4,5,324,42490
16,11,141,5,0,1,14600,4,2,4,1,6.8,142,162,0,5,5,144,23990
15,11,177,35,0,1,108818,4,2.5,0,1,7.9,130,210,5,4,5,180,18888
35,2,455,37,0,0,55,8,4.5,4,2,10.7,133,484,4,4,5,460,131977
42,10,353,20,0,1,49264,4,2,4,4,6.9,209,139,3,4,5,356,43800
20,6,251,37,0,0,104513,4,2.4,3,2,7.2,226,187,4,4,5,254,37990
